id,app,feature,subject,predicate,object
e612c4fa-4e7e-4fcf-96f3-d9f57abc0ea1,POS Connect,Online Sales,A customer,add,items to a web cart  
e612c4fa-4e7e-4fcf-96f3-d9f57abc0ea1,POS Connect,Online Sales,A customer,can purchase,the item  
e612c4fa-4e7e-4fcf-96f3-d9f57abc0ea1,POS Connect,Online Sales,The system,checks,the current inventory  
e612c4fa-4e7e-4fcf-96f3-d9f57abc0ea1,POS Connect,Online Sales,The system,make sure,the item is not out of stock
475e3e6c-e229-46ba-9b1e-a4a4fa298fed,POS Connect,Payment Processing,system,must process,payments  
475e3e6c-e229-46ba-9b1e-a4a4fa298fed,POS Connect,Payment Processing,customer,checks out,system  
475e3e6c-e229-46ba-9b1e-a4a4fa298fed,POS Connect,Payment Processing,feature,shall be considered,complete  
475e3e6c-e229-46ba-9b1e-a4a4fa298fed,POS Connect,Payment Processing,requirements,are met,high priority requirements  
475e3e6c-e229-46ba-9b1e-a4a4fa298fed,POS Connect,Payment Processing,feature,is,high priority feature
15006ca0-5bd2-4e7f-ae40-ddd4d969fbbb,POS Connect,Payment Processing,A customer,is able to check out,via PayPal  
15006ca0-5bd2-4e7f-ae40-ddd4d969fbbb,POS Connect,Payment Processing,The store owner,receives payment,equal to the total value of the items in a customers cart credited to their PayPal account
bcf73366-6b49-447f-8019-a6b3a0e2c3b2,POS Connect,Payment Processing,A customer,is able to check out,via authorize.net  
bcf73366-6b49-447f-8019-a6b3a0e2c3b2,POS Connect,Payment Processing,The store owner,receives payment,equal to the total value of the items in a customers cart credited to their authorize.net account
0685e764-6e8d-43a3-80bf-c2870ac66ad7,POS Connect,Shipping and Label Information,server,notify,client  
0685e764-6e8d-43a3-80bf-c2870ac66ad7,POS Connect,Shipping and Label Information,server,provide,information about the sale  
0685e764-6e8d-43a3-80bf-c2870ac66ad7,POS Connect,Shipping and Label Information,server,provide,shipping information  
0685e764-6e8d-43a3-80bf-c2870ac66ad7,POS Connect,Shipping and Label Information,server,provide,formatted ready to print shipping label
6b93ac9a-cd37-4468-af06-468cdb026afc,POS Connect,Shipping and Label Information,client,is informed of,sales/transactions made since the last sync  
6b93ac9a-cd37-4468-af06-468cdb026afc,POS Connect,Shipping and Label Information,shipping information and a ready to print label,are prepared for,users with printers
64879f1b-0042-4ebf-a914-1a1b1c219a2f,POS Connect,Conflict Resolution,conflicts,occur,sales  
64879f1b-0042-4ebf-a914-1a1b1c219a2f,POS Connect,Conflict Resolution,conflicts,occur,inventories  
64879f1b-0042-4ebf-a914-1a1b1c219a2f,POS Connect,Conflict Resolution,system,handles,conflict  
64879f1b-0042-4ebf-a914-1a1b1c219a2f,POS Connect,Conflict Resolution,system,handles,kind of conflict
659f4b97-ef19-4389-9de1-860f057b6205,POS Connect,Conflict Resolution,All conflicts resulting from online to online interactions, are handled by, the server  
659f4b97-ef19-4389-9de1-860f057b6205,POS Connect,Conflict Resolution,The server, prevents, duplicate stock from being sold  
659f4b97-ef19-4389-9de1-860f057b6205,POS Connect,Conflict Resolution,The server, informs, the user(s) that a conflict has occurred  
659f4b97-ef19-4389-9de1-860f057b6205,POS Connect,Conflict Resolution,The server, informs, the user(s) that their transaction will not be processed  
659f4b97-ef19-4389-9de1-860f057b6205,POS Connect,Conflict Resolution,The server, informs, the user(s) that their transaction will be refunded  
6d0c8b9e-9a9a-4d53-b40b-23fed2c39c0b,POS Connect,Conflict Resolution,All conflicts, are handled, on sync with the client  
6d0c8b9e-9a9a-4d53-b40b-23fed2c39c0b,POS Connect,Conflict Resolution,Local customers and inventory, takes priority over, online sales  
6d0c8b9e-9a9a-4d53-b40b-23fed2c39c0b,POS Connect,Conflict Resolution,Any conflict resulting from online sales, notifies and refunds, the online customer
2585732f-4e67-4ebb-b99c-207487f5d109,POS Connect,Information Reporting,information regarding sync conflicts or completed transaction,occur,they  
2585732f-4e67-4ebb-b99c-207487f5d109,POS Connect,Information Reporting,they,are logged,for debugging  
2585732f-4e67-4ebb-b99c-207487f5d109,POS Connect,Information Reporting,they,are logged,for providing information to clients
e581292f-19b2-4e6f-a081-b86e84428b34,POS Connect,Information Reporting,All conflicts that occur for an individual web store, are logged, with any action taken such as informing a customer of a deficiency in products  
e581292f-19b2-4e6f-a081-b86e84428b34,POS Connect,Information Reporting,All conflicts that occur for an individual web store, are saved, in the database for a limited amount of time under the web store owners account  
e581292f-19b2-4e6f-a081-b86e84428b34,POS Connect,Information Reporting,Any action taken, includes, informing a customer of a deficiency in products  
e581292f-19b2-4e6f-a081-b86e84428b34,POS Connect,Information Reporting,The database, stores, conflicts for a limited amount of time  
e581292f-19b2-4e6f-a081-b86e84428b34,POS Connect,Information Reporting,The web store owners account, holds, the logged conflicts  
b06584c1-e7e7-4841-b4ae-47ac175e70e9,POS Connect,Information Reporting,A log of all sales for an individual web store, is recorded, online  
b06584c1-e7e7-4841-b4ae-47ac175e70e9,POS Connect,Information Reporting,A log of all sales for an individual web store, is saved, on the associated clients computer at next sync  
b06584c1-e7e7-4841-b4ae-47ac175e70e9,POS Connect,Information Reporting,The log, is shown, to the user at sync  
b06584c1-e7e7-4841-b4ae-47ac175e70e9,POS Connect,Information Reporting,The log, informs, the user of recent sales  
b06584c1-e7e7-4841-b4ae-47ac175e70e9,POS Connect,Information Reporting,The log, informs, the user of what actions should be taken  
b06584c1-e7e7-4841-b4ae-47ac175e70e9,POS Connect,Information Reporting,This information, is available, online  
b06584c1-e7e7-4841-b4ae-47ac175e70e9,POS Connect,Information Reporting,This information, is saved, at a text file on the clients computer  
877c1ca4-6795-4e61-821e-2822db5bc1f0,POS Connect,Inventory Management,A clients inventory, is handled through, local POS (intuit)  
877c1ca4-6795-4e61-821e-2822db5bc1f0,POS Connect,Inventory Management,A clients inventory, is synced with, systems online inventory  
877c1ca4-6795-4e61-821e-2822db5bc1f0,POS Connect,Inventory Management,A client, may edit, inventory  
877c1ca4-6795-4e61-821e-2822db5bc1f0,POS Connect,Inventory Management,A client, may edit, inventory either online/offline through the system  
69257036-9503-4621-8ed7-b4d89f0f13ae,POS Connect,Inventory Management,Clients, can create, a simple Graphical User Interface (GUI)  
69257036-9503-4621-8ed7-b4d89f0f13ae,POS Connect,Inventory Management,Clients, can read, a simple Graphical User Interface (GUI)  
69257036-9503-4621-8ed7-b4d89f0f13ae,POS Connect,Inventory Management,Clients, can update, a simple Graphical User Interface (GUI)  
69257036-9503-4621-8ed7-b4d89f0f13ae,POS Connect,Inventory Management,Clients, can delete, a simple Graphical User Interface (GUI)  
69257036-9503-4621-8ed7-b4d89f0f13ae,POS Connect,Inventory Management,Changes, are reflected in, the local POS (intuit)  
69257036-9503-4621-8ed7-b4d89f0f13ae,POS Connect,Inventory Management,Changes, are reflected in, the online inventory  
69257036-9503-4621-8ed7-b4d89f0f13ae,POS Connect,Inventory Management,Changes, occur upon, sync  
97c155e6-2867-4c91-8900-41e5a3ede6e3,POS Connect,Inventory Management,Clients, can create, an online interface  
97c155e6-2867-4c91-8900-41e5a3ede6e3,POS Connect,Inventory Management,Clients, can read, an online interface  
97c155e6-2867-4c91-8900-41e5a3ede6e3,POS Connect,Inventory Management,Clients, can update, an online interface  
97c155e6-2867-4c91-8900-41e5a3ede6e3,POS Connect,Inventory Management,Clients, can delete, an online interface  
97c155e6-2867-4c91-8900-41e5a3ede6e3,POS Connect,Inventory Management,An online interface, updates, the online inventory  
97c155e6-2867-4c91-8900-41e5a3ede6e3,POS Connect,Inventory Management,Local inventory, is updated, on sync  
82228fc5-72eb-45d1-b34e-9ae0a80359c0,POS Connect,Syncing,Web stores, are updated by, the windows service  
82228fc5-72eb-45d1-b34e-9ae0a80359c0,POS Connect,Syncing,clients local POS inventory, are updated by, the windows service  
82228fc5-72eb-45d1-b34e-9ae0a80359c0,POS Connect,Syncing,the windows service, updates, web stores  
82228fc5-72eb-45d1-b34e-9ae0a80359c0,POS Connect,Syncing,the windows service, updates, clients local POS inventory  
82228fc5-72eb-45d1-b34e-9ae0a80359c0,POS Connect,Syncing,any transaction, triggers, automatic updates  
82228fc5-72eb-45d1-b34e-9ae0a80359c0,POS Connect,Syncing,client, can force, updates from their local machine  
82228fc5-72eb-45d1-b34e-9ae0a80359c0,POS Connect,Syncing,client, can initiate, updates at any time  
49fe8dcf-50ee-4e55-83cc-3fc88e7cee69,POS Connect,Syncing,Local POS inventory, is compared with, online inventories  
49fe8dcf-50ee-4e55-83cc-3fc88e7cee69,POS Connect,Syncing,Online inventories, are compared with, local POS inventory  
49fe8dcf-50ee-4e55-83cc-3fc88e7cee69,POS Connect,Syncing,Master inventory list, is created from, local POS inventory and online inventories  
49fe8dcf-50ee-4e55-83cc-3fc88e7cee69,POS Connect,Syncing,Master inventory list, is sent to, local POS  
49fe8dcf-50ee-4e55-83cc-3fc88e7cee69,POS Connect,Syncing,Master inventory list, is sent to, online inventory  
49fe8dcf-50ee-4e55-83cc-3fc88e7cee69,POS Connect,Syncing,Local POS, is updated by, master inventory list  
49fe8dcf-50ee-4e55-83cc-3fc88e7cee69,POS Connect,Syncing,Online inventory, is updated by, master inventory list  
49fe8dcf-50ee-4e55-83cc-3fc88e7cee69,POS Connect,Syncing,Sync, logs, conflicts  
49fe8dcf-50ee-4e55-83cc-3fc88e7cee69,POS Connect,Syncing,Sync, notifies, clients and customers  
49fe8dcf-50ee-4e55-83cc-3fc88e7cee69,POS Connect,Syncing,Clients and customers, receive, appropriate information  
49fe8dcf-50ee-4e55-83cc-3fc88e7cee69,POS Connect,Syncing,Conflicts, occur, during sync
f87c5029-c9e6-4c73-aa5e-292ef20f464f,POS Connect,Syncing,Clients, can force, a sync at any time on their local machine  
f87c5029-c9e6-4c73-aa5e-292ef20f464f,POS Connect,Syncing,Clients, can see, sync results immediately  
ffb31ca1-d47a-4c18-8920-97131745f52b,POS Connect,POS Interaction,The windows service, can interact with, a users POS  
ffb31ca1-d47a-4c18-8920-97131745f52b,POS Connect,POS Interaction,The windows service, can interact with, any MySQL localhost databases  
ffb31ca1-d47a-4c18-8920-97131745f52b,POS Connect,POS Interaction,The interaction, includes, creating inventory in the local POS  
ffb31ca1-d47a-4c18-8920-97131745f52b,POS Connect,POS Interaction,The interaction, includes, reading inventory in the local POS  
ffb31ca1-d47a-4c18-8920-97131745f52b,POS Connect,POS Interaction,The interaction, includes, updating inventory in the local POS  
ffb31ca1-d47a-4c18-8920-97131745f52b,POS Connect,POS Interaction,The interaction, includes, deleting inventory in the local POS  
ffb31ca1-d47a-4c18-8920-97131745f52b,POS Connect,POS Interaction,The interaction, includes, creating inventory in MySQL database  
ffb31ca1-d47a-4c18-8920-97131745f52b,POS Connect,POS Interaction,The interaction, includes, reading inventory in MySQL database  
ffb31ca1-d47a-4c18-8920-97131745f52b,POS Connect,POS Interaction,The interaction, includes, updating inventory in MySQL database  
ffb31ca1-d47a-4c18-8920-97131745f52b,POS Connect,POS Interaction,The interaction, includes, deleting inventory in MySQL database  
f88d2476-6367-4762-99c4-54714e779301,POS Connect,POS Interaction,The windows service, can interact with, Intuit
5a656e57-1209-423b-a762-084a5882deda,POS Connect,POS Interaction,The windows service, can interact with, a generic MySQL database
98ef592f-7874-4d7e-b842-96a54033ace2,Odoo Sales,Modern User Interface,All the information, is needed, in the right place  
98ef592f-7874-4d7e-b842-96a54033ace2,Odoo Sales,Modern User Interface,a fast and intuitive user interface, is designed for, salespeople  
08f4fcba-f173-4006-a07e-00c694b00655,Odoo Sales,Mobile Capabilities,Odoos mobile interface, use, sell on the road
796cf2d4-5de4-472c-8914-97cd8f68f676,Odoo Sales,Reduced Data Entry,Send quotes, in just a few clicks, sales orders and invoices  
796cf2d4-5de4-472c-8914-97cd8f68f676,Odoo Sales,Reduced Data Entry,Quotes, convert to, sales orders and invoices  
796cf2d4-5de4-472c-8914-97cd8f68f676,Odoo Sales,Reduced Data Entry,Integrated CRM app, manage, sales pipeline  
796cf2d4-5de4-472c-8914-97cd8f68f676,Odoo Sales,Reduced Data Entry,Sales pipeline, ranges from, qualification to closing  
e250ca0d-2101-4daf-afda-3b28563d8567,Odoo Sales,Sales Warnings,Get warnings, before sending, quotations to specific customers  
e250ca0d-2101-4daf-afda-3b28563d8567,Odoo Sales,Sales Warnings,Get warnings, before sending, quotations for specific products  
2a2ea425-2880-4aa9-aeb9-0bdd48e98f42,Odoo Sales,Quotation Builder,Create a polished quote, uses, predefined products  
2a2ea425-2880-4aa9-aeb9-0bdd48e98f42,Odoo Sales,Quotation Builder,Predefined products, includes, price lists  
2a2ea425-2880-4aa9-aeb9-0bdd48e98f42,Odoo Sales,Quotation Builder,Predefined products, includes, templates  
2a2ea425-2880-4aa9-aeb9-0bdd48e98f42,Odoo Sales,Quotation Builder,Templates, apply, the right prices  
2a2ea425-2880-4aa9-aeb9-0bdd48e98f42,Odoo Sales,Quotation Builder,The right prices, are applied to, quotations  
68df0d5d-65fb-4890-969c-ce54dec8ce29,Odoo Sales,Quotation Template,Design custom quotation templates, enables, quick creation  
68df0d5d-65fb-4890-969c-ce54dec8ce29,Odoo Sales,Quotation Template,Custom quotation templates, can be, reused  
68df0d5d-65fb-4890-969c-ce54dec8ce29,Odoo Sales,Quotation Template,Reusing custom quotation templates, saves, time  
9380e2e4-f0b6-4da7-bea5-6d03bbb8981d,Odoo Sales,Pro Forma Invoicing,Send, predicate, pro forma invoices  
9380e2e4-f0b6-4da7-bea5-6d03bbb8981d,Odoo Sales,Pro Forma Invoicing,pro forma invoices, predicate, customers  
53917664-fafa-42ed-90a0-ce665c6ef34b,Odoo Sales,Upselling,Quotations, are optimized to help, company sell more  
53917664-fafa-42ed-90a0-ce665c6ef34b,Odoo Sales,Upselling,Quotations, propose, additional products and other extra options  
53917664-fafa-42ed-90a0-ce665c6ef34b,Odoo Sales,Upselling,Quotations, apply, discounts and closing triggers  
53917664-fafa-42ed-90a0-ce665c6ef34b,Odoo Sales,Upselling,Quotations, include, more options  
71f6afaa-2a19-438d-982a-c56b0a25e265,Odoo Sales,Electronic Signature,Sell, allows, customers to review and sign their quotations online  
71f6afaa-2a19-438d-982a-c56b0a25e265,Odoo Sales,Electronic Signature,electronic signatures, enable, faster selling  
71f6afaa-2a19-438d-982a-c56b0a25e265,Odoo Sales,Electronic Signature,customers, review, quotations online  
71f6afaa-2a19-438d-982a-c56b0a25e265,Odoo Sales,Electronic Signature,customers, sign, quotations online  
f58e4b17-3d49-4be8-9d52-cae8782ba4b7,Odoo Sales,Variant Grid Entry,Add product variants, to use, a grid or matrix  
f58e4b17-3d49-4be8-9d52-cae8782ba4b7,Odoo Sales,Variant Grid Entry,a grid or matrix, displaying, all the possible combinations of a products attributes  
f58e4b17-3d49-4be8-9d52-cae8782ba4b7,Odoo Sales,Variant Grid Entry,a products attributes, include, sizes and colors  
487aec20-4aff-44e3-aee4-4e14de445f00,Odoo Sales,Sales Orders,Convert quotations, into, sales orders in one click  
487aec20-4aff-44e3-aee4-4e14de445f00,Odoo Sales,Sales Orders,Customers, can do, online quotes and Odoo eSign  
487aec20-4aff-44e3-aee4-4e14de445f00,Odoo Sales,Sales Orders,Ability, to modify, sales orders  
