"source_id","option_id","source","option"
"7cefa507-800a-4c8c-a119-54ec1d9e497e","9be0c133-efc7-4c73-8a3b-c23416431ec5","The system must allow the administrator to generate and send a print request for a user report, which contains details of all users currently registered in the system.","The system must provide a ""Print"" option, allowing the administrator to print a detailed report of employee information with a single click on the print icon."
"7cefa507-800a-4c8c-a119-54ec1d9e497e","5e366e67-06af-4000-9a85-4c9e592cc385","The system must allow the administrator to generate and send a print request for a user report, which contains details of all users currently registered in the system.","The system must provide the administrator with the ability to view a list of all users, showing details such as username, role, and user status."
"7cefa507-800a-4c8c-a119-54ec1d9e497e",d1fd1bb2-7057-49af-953c-192dcd3aa180,"The system must allow the administrator to generate and send a print request for a user report, which contains details of all users currently registered in the system.",It allows the admin to view the list of users and take the print.
"7cefa507-800a-4c8c-a119-54ec1d9e497e","09ef99b8-518e-4284-885c-1cab53e39331","The system must allow the administrator to generate and send a print request for a user report, which contains details of all users currently registered in the system.","The system must provide options to export the generated reports in various formats (e.g., PDF, Excel) and allow users to print the reports for documentation purposes."
"7cefa507-800a-4c8c-a119-54ec1d9e497e","4908c8a4-55ba-4b16-994f-89368a1435b7","The system must allow the administrator to generate and send a print request for a user report, which contains details of all users currently registered in the system.","The system must allow the user to either display the requested report in a part of the browser window or print it out, depending on the user's preference."
"7f05b0bc-1d6a-4d87-8314-ed7709c12382","4d3adc83-0b25-4573-a7e0-68f6b609a529","The system must allow the Sales Person or Sales Manager to input or correct data fields, such as customer information, product details, or Sales Person information.","The system must display a customer registration form allowing the Sales Person or Sales Manager to input the customer’s details, including name, address(es), phone number(s), email(s), and contact person."
"7f05b0bc-1d6a-4d87-8314-ed7709c12382","073b7c94-98cc-4600-869d-99170bc7e4ce","The system must allow the Sales Person or Sales Manager to input or correct data fields, such as customer information, product details, or Sales Person information.","The system must provide an interface for the Sales Manager to input all necessary product information, such as name, quantity, supplier details, price, and product category."
"7f05b0bc-1d6a-4d87-8314-ed7709c12382","5ea8a677-8f5f-48e9-b94d-963f19630f63","The system must allow the Sales Person or Sales Manager to input or correct data fields, such as customer information, product details, or Sales Person information.",The system must provide an interface for the Sales Manager to input and collect required employee data during the registration process
"7f05b0bc-1d6a-4d87-8314-ed7709c12382",b4139e0b-1852-4f4e-a620-c4da18ae8583,"The system must allow the Sales Person or Sales Manager to input or correct data fields, such as customer information, product details, or Sales Person information.","The system must provide access to relevant input forms (such as Update Customer, Update Product, or Update Sales Person Information) through the system menu for data correction or updates."
"7f05b0bc-1d6a-4d87-8314-ed7709c12382",aa767528-d42c-4817-abe0-db4842d7be39,"The system must allow the Sales Person or Sales Manager to input or correct data fields, such as customer information, product details, or Sales Person information.",The system must allow the Sales Manager to create a new user account for the employee.
"7f3e3178-5287-4547-87c5-88b047dbfc08",d44ffcb1-a2d4-4e42-a0c7-e2555425bec6,"The system must generate a monthly report detailing all deliveries made from each godown, including delivery dates, items delivered, and delivery purposes (sale or service).","The system must generate comprehensive reports displaying all deliveries made by the company at each godown, including details like delivery date, items delivered, and purpose."
"7f3e3178-5287-4547-87c5-88b047dbfc08","4421e7bd-cd7a-4cb4-8da7-da80e7b1ced1","The system must generate a monthly report detailing all deliveries made from each godown, including delivery dates, items delivered, and delivery purposes (sale or service).","The system must generate a monthly report displaying all inwards transactions at each godown, including details such as dates, items received, and quantities."
"7f3e3178-5287-4547-87c5-88b047dbfc08","6f8eed82-14be-48d2-8cba-80c3deb2a3f4","The system must generate a monthly report detailing all deliveries made from each godown, including delivery dates, items delivered, and delivery purposes (sale or service).","The system must allow users to generate dynamic reports based on various parameters such as godown information, monthly inwards, monthly deliveries, monthly returns, and stock statements."
"7f3e3178-5287-4547-87c5-88b047dbfc08",eaba874f-4ec6-4ee5-921a-9933001864e8,"The system must generate a monthly report detailing all deliveries made from each godown, including delivery dates, items delivered, and delivery purposes (sale or service).","The system must allow users to input delivery details, specifying the godown from which items are delivered, the item IDs, and the purpose of delivery (sale or service)."
"7f3e3178-5287-4547-87c5-88b047dbfc08","990b5f75-9b5f-4651-a2c1-5654d326548c","The system must generate a monthly report detailing all deliveries made from each godown, including delivery dates, items delivered, and delivery purposes (sale or service).","The system must generate stock statement reports, summarizing the current stock levels for each product at each godown, with details about inwards, deliveries, and returns over the selected period."
"7ffeeb21-366c-49e1-9d14-6cba725b94d8","65d2fcaa-3f06-428a-8044-1c8d302f0233","If the coupon is invalid, the promotion has expired, or the product is unavailable, the system must display an error message and prevent the discount from being applied.",The system must check whether the promotion associated with the coupon is still active and valid based on the current date and promotion's expiry date.
"7ffeeb21-366c-49e1-9d14-6cba725b94d8","31ea4763-8164-4669-8faa-931ac3b0cc2a","If the coupon is invalid, the promotion has expired, or the product is unavailable, the system must display an error message and prevent the discount from being applied.","If the barcode is invalid or the product does not exist, the system must display an error message indicating the issue and prompt the user to try again."
"7ffeeb21-366c-49e1-9d14-6cba725b94d8","01379659-6e85-4055-a25b-c57056cbe842","If the coupon is invalid, the promotion has expired, or the product is unavailable, the system must display an error message and prevent the discount from being applied.",The system must verify that the product associated with the coupon is available in stock before applying the discount.
"7ffeeb21-366c-49e1-9d14-6cba725b94d8","535a65fa-a781-4c74-94fd-fc6483bff43c","If the coupon is invalid, the promotion has expired, or the product is unavailable, the system must display an error message and prevent the discount from being applied.",The system must verify that the coupon ID is valid and corresponds to an existing promotion in the system.
"7ffeeb21-366c-49e1-9d14-6cba725b94d8",ac703f90-9dd4-4bd8-bd08-bafe5a749699,"If the coupon is invalid, the promotion has expired, or the product is unavailable, the system must display an error message and prevent the discount from being applied.","After validating the coupon and checking the promotion's validity, the system must retrieve the discount rate associated with the promotion and apply it to the product's price."
"80064e85-095f-43b6-8366-407db5120af6","6220c6dc-14fd-4d60-ad29-69c73a617c5e",The system must verify that the Sales Person is logged into the system before allowing access to product inventory and sales functionalities.,The system must verify that the Sales Person or Sales Manager is logged into the system before allowing access to the customer registration form.
